"i","x","y"
4,243.97,102.58999023
4,245.18,102.92619023
4,246.24,103.53999023
4,247.19,104.32249023
4,248.14,105.23999023
4,249.275,105.41129023
4,249.84,104.86999023
4,251.17,104.48999023
4,252.5,104.10999023
4,253.545,103.72999023
4,254.59,103.34999023
4,255.16,103.15999023
4,255.73,102.96999023
4,256.96,102.68499023
4,258.19,102.39999023
4,258.30875,102.25749023
4,259.14,101.82999023
4,260.54,101.30749023
4,261.79,101.06999023
4,263.97,101.06999023
4,266.15,101.06999023
4,266.53,100.31499023
4,266.91,99.55999023
4,267.48,99.17999023
4,268.05,98.79999023
4,268.525,98.69999023
4,269,98.59999023
4,270.25375,98.79499023
4,272.22,98.98999023
4,274.19125,99.08499023
4,275.45,99.17999023
4,276.585,99.17999023
4,277.72,99.17999023
4,278.195,99.46499023
4,278.67,99.74999023
4,279.715,99.93999023
4,280.76,100.12999023
4,281.515,100.22499023
4,282.27,100.31999023
4,283.22,100.12999023
4,284.17,99.93999023
4,284.645,98.98999023
4,285.12,98.03999023
4,285.12,95.57499023
4,285.12,93.10999023
4,285.0487,91.70999023
4,284.54995,89.88999023
4,283.9562,88.20379023
4,283.78995,87.79999023
4,284.0987,87.82399023
4,283.40995,86.85019023
4,282.59982,86.04499023
4,281.88995,85.15019023
4,281.98995,83.82019023
4,282.08995,82.49019023
4,282.08995,81.73019023
4,282.08995,80.97019023
4,282.17995,79.93019023
4,282.26995,78.89019023
4,282.45995,77.65519023
4,282.64995,76.42019023
4,283.02995,74.90519023
4,283.40995,73.39019023
4,283.50495,72.06519023
4,283.59995,70.74019023
4,283.78995,69.88519023
4,283.97995,69.03019023
4,284.54995,67.60519023
4,285.11995,66.18019023
4,285.58995,65.33019023
4,286.05995,64.48019023
4,286.24995,63.81519023
4,286.43995,63.15019023
4,286.24995,61.35019023
4,286.05995,59.55019023
4,285.96495,58.98019023
4,285.86995,58.41019023
4,285.86995,56.70519023
4,285.86995,55.00019023
4,286.81995,53.48019023
4,287.76995,51.96019023
4,287.76995,51.48519023
4,287.76995,51.01019023
4,287.95995,49.87519023
4,288.14995,48.74019023
4,288.43495,47.98019023
4,288.71995,47.22019023
4,289.19495,45.89519023
4,289.66995,44.57019023
4,290.14495,44.09519023
4,290.61995,43.62019023
4,290.51995,42.48019023
4,290.41995,41.34019023
4,289.75995,39.82519023
4,289.09995,38.31019023
4,288.62495,36.98519023
4,288.14995,35.66019023
4,288.33995,35.56019023
4,287.95995,35.46019023
4,287.00995,35.46019023
4,286.05995,35.46019023
4,284.92495,36.12519023
4,283.78995,36.79019023
4,283.2212,37.90639023
4,282.08995,39.45019023
4,281.55995,39.59269023
4,280.75995,40.02019023
4,279.47745,41.22639023
4,279.04995,41.72019023
4,278.28995,41.36769023
4,276.95995,41.15019023
4,276.31995,41.41519023
4,275.25995,41.53019023
4,273.3362,41.63019023
4,272.40995,41.73019023
4,272.40995,41.16019023
4,272.40995,40.59019023
4,270.98995,40.49019023
4,269.56995,40.39019023
4,270.0887,39.73019023
4,269.18995,39.07019023
4,267.05245,39.16519023
4,266.33995,39.26019023
4,265.96495,38.21519023
4,265.58995,37.17019023
4,265.11495,36.79019023
4,264.63995,36.41019023
4,263.30995,36.03519023
4,261.97995,35.66019023
4,261.41495,34.99519023
4,260.84995,34.33019023
4,260.37495,34.04519023
4,259.32995,33.76019023
4,258.66495,33.54639023
4,257.99995,33.19019023
4,257.23995,32.73899023
4,257.04995,32.43019023
4,256.85995,31.58019023
4,256.66995,30.73019023
4,256.3862,30.46899023
4,255.53995,30.35019023
4,254.20995,30.70639023
4,253.44995,30.92019023
4,251.83995,31.01519023
4,250.22995,31.11019023
4,249.46995,30.82519023
4,248.70995,30.54019023
4,248.70995,29.68519023
4,248.70995,28.83019023
4,247.56995,28.35519023
4,246.42995,27.88019023
4,245.95995,27.03019023
4,245.48995,26.18019023
4,245.01495,25.94139023
4,243.96995,25.98039023
4,243.37211,26.31859023
4,242.83,26.73999023
4,242.64,27.40499023
4,242.45,28.06999023
4,241.88,28.44999023
4,241.31,28.82999023
4,239.985,29.67999023
4,238.66,30.52999023
4,237.52,30.90999023
4,236.38,31.28999023
4,235.625,30.91499023
4,234.87,30.53999023
4,234.205,30.06499023
4,233.54,29.58999023
4,233.13625,29.28119023
4,232.02,28.82999023
4,230.5325,28.47369023
4,229.75,28.25999023
4,228.61,27.21499023
4,227.47,26.16999023
4,227.185,27.30999023
4,226.9,28.44999023
4,226.24,28.63999023
4,225.58,28.82999023
4,224.63,29.20499023
5,210.43,135.59999023
5,211.035,136.20499023
5,211.64,136.80999023
5,215.06,136.87499023
5,218.48,136.93999023
5,219.08,136.40499023
5,219.68,135.86999023
5,220.22,134.99999023
5,220.76,134.12999023
5,222.035,133.32499023
5,223.31,132.51999023
5,224.515,131.91999023
5,225.72,131.31999023
5,227.265,130.77999023
5,228.81,130.23999023
5,229.68,130.10499023
5,230.55,129.96999023
5,231.285,129.83499023
5,232.02,129.69999023
5,232.22,129.36499023
5,232.42,129.02999023
5,233.565,128.96499023
5,234.71,128.89999023
5,238.13,128.89999023
5,241.55,128.89999023
5,242.015,128.22999023
5,242.48,127.55999023
5,242.48,126.81999023
5,242.48,126.07999023
5,243.22,125.54499023
5,243.96,125.00999023
5,244.225,124.67499023
5,244.49,124.33999023
5,245.365,123.93999023
5,246.24,123.53999023
5,246.305,122.52999023
5,246.37,121.51999023
5,246.57,120.78499023
5,246.77,120.04999023
5,247.645,119.44999023
5,248.52,118.84999023
5,248.585,118.44369023
5,248.65,117.63999023
5,248.25,115.08749023
5,247.85,112.93999023
5,248.385,111.33499023
5,248.92,109.72999023
5,248.92,107.91999023
5,248.92,106.10999023
5,248.72,105.77499023
5,248.52,105.43999023
5,248.32,105.23999023
5,248.12,105.03999023
5,247.85,104.76999023
5,247.58,104.49999023
5,247.21,104.26499023
5,246.84,104.02999023
5,246.27,103.48999023
5,245.7,102.94999023
5,244.96,102.84999023
5,244.22,102.74999023
5,243.55,102.41499023
5,242.88,102.07999023
5,241.91,101.57999023
5,240.94,101.07999023
5,239.43,99.60499023
5,237.92,98.12999023
5,237.485,96.98999023
5,237.05,95.84999023
5,236.55,95.17999023
5,236.05,94.50999023
5,235.68,93.70499023
5,235.31,92.89999023
5,235.075,91.92499023
5,234.84,90.94999023
5,234.57,89.47499023
5,234.3,87.99999023
5,233.83,87.53499023
5,233.36,87.06999023
5,233.095,86.73499023
5,232.83,86.39999023
5,232.695,85.72499023
5,232.56,85.04999023
5,232.46,84.14999023
5,232.36,83.24999023
5,232.285,81.54499023
5,232.21,79.83999023
5,231.38,77.11999023
5,230.55,74.39999023
5,230.35,73.55999023
5,230.15,72.71999023
5,230.08,71.94999023
5,230.01,71.17999023
5,230.145,70.53999023
5,230.28,69.89999023
5,230.245,69.09999023
5,230.21,68.29999023
5,230.41,67.22499023
5,230.61,66.14999023
5,230.71,65.44999023
5,230.81,64.74999023
5,230.78,64.00999023
5,230.75,63.26999023
5,230.75,62.32999023
5,230.75,61.38999023
5,230.885,60.48499023
5,231.02,59.57999023
5,230.955,58.99499023
5,230.89,58.40999023
5,230.35,57.61999023
5,229.81,56.82999023
5,229.14,56.32999023
5,228.47,55.82999023
5,227.9,55.18999023
5,227.33,54.54999023
5,226.53,53.91499023
5,225.73,53.27999023
5,225.425,52.77999023
5,225.12,52.27999023
5,225.155,51.60499023
5,225.19,50.92999023
5,224.285,48.37999023
5,223.38,45.82999023
5,223.245,44.99499023
5,223.11,44.15999023
5,222.875,43.42499023
5,222.64,42.68999023
5,222.405,41.81499023
5,222.17,40.93999023
5,222.305,39.66499023
5,222.44,38.38999023
5,222.44,36.88499023
5,222.44,35.37999023
5,222.675,34.30499023
5,222.91,33.22999023
5,223.175,32.42999023
5,223.44,31.62999023
5,223.56,30.60999023
5,223.68,29.58999023
5,223.23,29.66999023
5,222.78,29.74999023
5,221.735,29.67999023
5,220.69,29.60999023
5,220.255,29.27499023
5,219.82,28.93999023
5,218.82,28.67499023
5,217.82,28.40999023
5,217.28125,28.30999023
5,216.54,28.20999023
5,214.82875,27.40499023
5,213.32,26.59999023
5,213.15,26.05999023
5,212.98,25.51999023
5,212.245,25.55499023
5,211.51,25.58999023
5,211.01,26.28999023
5,210.51,26.98999023
5,209.6,27.32999023
5,208.69,27.66999023
5,208.255,27.76999023
5,207.82,27.86999023
5,207.15,28.10499023
5,206.48,28.33999023
5,206.615,29.07499023
5,206.75,29.80999023
5,206.05,29.64499023
5,205.35,29.47999023
5,205.35,28.97999023
5,205.35,28.47999023
5,204.975,29.17999023
5,204.6,29.87999023
5,204.235,30.11499023
5,203.87,30.34999023
5,203.165,30.48499023
5,202.46,30.61999023
5,202.19,30.81999023
5,201.92,31.01999023
5,201.485,31.31999023
5,201.05,31.61999023
5,201.015,32.59499023
5,200.98,33.56999023
5,200.47125,34.00379023
5,199.91,34.63999023
5,199.38355,35.49979023
5,198.71,36.24999023
5,197.87717,37.03659023
5,197.16,37.92999023
5,197.055,38.38629023
5,196.89,38.99999023
5,196.50625,39.97629023
5,196.22,40.59999023
5,196.02,41.66879023
5,195.82,43.08999023
5,195.755,44.25249023
5,195.69,45.36999023
5,195.825,46.41999023
5,195.96,47.16999023
5,196.425,47.57499023
5,196.89,47.97999023
5,197.06,48.78499023
5,197.23,49.58999023
5,197.1387,50.09249023
5,197.1,50.78999023
5,197.3875,51.39999023
5,197.63,51.79999023
5,197.9475,52.20249023
5,198.37,52.79999023
5,198.4538,53.74499023
5,198.44,54.47999023
5,198.205,55.36249023
5,197.97,56.49999023
5,198.18625,57.34119023
5,198.5,58.63999023
5,198.6225,60.77869023
5,198.64,62.45999023
5,198.34,64.80999023
5,198.04,67.15999023
5,198.04,67.38999023
5,198.04,67.61999023
5,196.73,67.78999023
5,195.42,67.95999023
5,195.05,67.85999023
5,194.68,67.75999023
5,194.11,67.75999023
5,193.54,67.75999023
5,193.24,68.45999023
5,192.94,69.15999023
5,192.705,69.56499023
5,192.47,69.96999023
5,192.27,70.13999023
5,192.07,70.30999023
5,192.07,71.74999023
5,192.07,73.18999023
5,191.935,73.73999023
5,191.8,74.58999023
5,192.17625,75.38749023
5,192.8,76.13999023
5,193.365,76.57129023
5,194.08,77.00999023
5,194.7525,77.47249023
5,195.02,77.67999023
5,194.62,78.04999023
5,194.22,78.41999023
5,193.88125,78.91999023
5,194.15,79.41999023
5,195.185,79.35499023
5,195.62,79.28999023
5,196.02,79.15499023
5,196.42,79.01999023
5,196.655,79.31999023
5,196.89,79.61999023
5,197.0925,79.96249023
5,197.49,80.55999023
5,198.17,81.02249023
5,198.64,81.22999023
5,198.67,81.93499023
5,198.7,82.63999023
5,199.475,83.00999023
5,200.25,83.37999023
5,200.65,83.84999023
5,201.05,84.31999023
5,201.52,85.31999023
5,201.99,86.31999023
5,201.999,86.85869023
5,202.0603,87.59999023
5,202.2828,88.87619023
5,202.4603,89.94999023
5,202.4513,90.65249023
5,202.39,91.54999023
5,202.1125,92.07119023
5,201.79,92.62999023
5,201.4375,93.25749023
5,201.19,93.62999023
5,200.955,93.82999023
5,200.72,94.02999023
5,200.785,95.33999023
5,200.85,96.64999023
5,200.515,97.35499023
5,200.18,98.05999023
5,200.28875,98.52999023
5,200.45,99.59999023
5,200.4025,101.50999023
5,200.31,102.81999023
5,199.80125,103.25369023
5,199.24,103.88999023
5,199.005,104.67249023
5,198.77,105.49999023
5,198.82,106.04499023
5,198.57,106.43999023
5,197.89879,106.70639023
5,197.3,107.10999023
5,196.7275,107.59499023
5,196.56,107.77999023
5,196.595,109.55499023
5,196.63,111.32999023
5,196.82875,111.55499023
5,197.23,111.92999023
5,197.575,112.42999023
5,197.77,113.07999023
5,197.9575,114.02999023
5,198.1,114.67999023
5,198.395,114.89249023
5,198.84,115.35999023
5,199.1,116.08619023
5,199.51,116.75999023
5,200.23,117.03119023
5,200.65,117.10019023
5,200.685,117.45019023
5,200.72,118.10019023
5,200.72,118.70519023
5,200.72,119.31019023
5,201.145,119.31019023
5,201.72,119.50769023
5,201.83,120.34889023
5,201.79,120.98769023
5,202.02375,121.21269023
5,202.46,121.58769023
5,202.99625,121.96269023
5,203.33,122.18769023
5,203.7,122.72769023
5,204.07,123.26769023
5,204.035,123.60269023
5,204,123.93769023
5,204.235,124.17269023
5,204.47,124.40769023
5,204.87,124.40769023
5,205.27,124.40769023
5,205.405,125.04269023
5,205.54,125.67769023
5,205.575,126.27769023
5,205.61,126.87769023
5,206.18,127.08269023
5,206.75,127.28769023
5,207.15,127.35269023
5,207.55,127.41769023
5,207.65,127.88769023
5,207.75,128.35769023
5,207.985,128.79269023
5,208.22,129.22769023
5,208.39,129.29669023
5,208.56,129.56799023
5,208.56,130.03799023
5,208.56,130.50799023
5,208.86,130.90799023
5,209.16,131.30799023
5,209.495,132.01299023
5,209.83,132.71799023
5,209.8,133.65799023
5,209.77,134.59799023
5,209.9,135.03299023
5,210.03,135.46799023
5,210.23,135.53299023
6,355.65,81.82999023
6,355.7,82.50499023
6,355.75,83.17999023
6,355.85,83.72999023
6,355.95,84.27999023
6,356.47375,84.46999023
6,357.02,84.77999023
6,356.88125,85.58369023
6,356.72,86.25999023
6,356.78,86.52749023
6,356.99,86.89999023
6,357.48,87.09869023
6,357.82,87.19999023
6,357.805,87.86999023
6,357.79,88.53999023
6,358.275,88.73999023
6,358.76,88.93999023
6,358.88,88.93999023
6,359,89.33879023
6,358.9737,90.21749023
6,359,90.81879023
6,359.31375,90.98629023
6,359.74,91.04829023
6,360.0925,91.14949023
6,360.37,91.31829023
6,360.67,91.59579023
6,360.97,91.91829023
6,361.0575,92.44829023
6,361.07,92.82829023
6,361.32,93.09829023
6,361.57,93.36829023
6,361.81,93.61829023
6,362.05,93.86829023
6,362.315,93.98829023
6,362.58,94.10829023
6,362.65,94.47949023
6,362.72,94.97829023
6,362.755,95.54829023
6,362.79,96.11829023
6,362.99,96.40329023
6,363.19,96.68829023
6,363.305,96.76829023
6,363.42,96.84829023
6,363.5137,96.98449023
6,363.65995,97.21829023
6,363.9037,97.50449023
6,364.22995,97.88829023
6,364.4287,98.17949023
6,364.52995,98.38829023
6,364.58125,98.81579023
6,364.76,99.16829023
6,365.16,99.28329023
6,365.56,99.39829023
6,365.935,99.33329023
6,366.31,99.26829023
6,366.31,98.81829023
6,366.31,98.36829023
6,366.525,98.09829023
6,366.74,97.82829023
6,366.96,97.67829023
6,367.18,97.52829023
6,367.145,97.28829023
6,367.11,97.04829023
6,367.395,97.03329023
6,367.68,97.01829023
6,367.88,97.01829023
6,368.08,97.01829023
6,368.2,96.38329023
6,368.32,95.74829023
6,368.505,95.36329023
6,368.69,94.97829023
6,368.8775,94.67579023
6,369.02,94.47829023
6,369.38,94.31699023
6,369.89,93.99829023
6,370.4,93.53829023
6,370.76,93.22829023
6,371.01625,93.09329023
6,371.4,92.92829023
6,371.93375,92.80199023
6,372.34,92.69829023
6,372.675,92.39829023
6,373.01,92.09829023
6,373.11,91.74329023
6,373.21,91.38829023
6,373.845,91.21829023
6,374.48,91.04829023
6,374.91,90.91829023
6,375.28,90.78829023
6,375.7525,90.64199023
6,376.09,90.54799023
6,376.36,90.36299023
6,376.63,90.17799023
6,376.93,89.60799023
6,377.23,89.03799023
6,377.565,88.87299023
6,377.9,88.70799023
6,378.125,88.48799023
6,378.5,88.26799023
6,379.36,88.17899023
6,380.22,88.06779023
6,381.21625,88.05079023
6,382.19,88.10779023
6,382.67,88.16079023
6,383.3,88.17079023
6,383.97375,88.15579023
6,384.37,88.14079023
6,385.14,87.65579023
6,385.91,87.17079023
6,386.565,86.60079023
6,387.22,86.03079023
6,387.64,85.99579023
6,388.06,85.96079023
6,388.56,85.87579023
6,389.06,85.79079023
6,389.58375,85.72579023
6,390.31,85.66079023
6,391.67875,85.71979023
6,392.95,85.83109023
6,393.475,85.91509023
6,394.03,85.93109023
6,394.5,85.81109023
6,394.97,85.69109023
6,395.39875,85.68009023
6,396,85.68999023
6,397.165,85.68999023
6,398.15,85.65999023
6,398.785,85.43999023
6,399.42,85.21999023
6,400.87,84.95869023
6,402.17,84.74999023
6,402.705,84.53499023
6,403.24,84.31999023
6,403.5225,84.15869023
6,404.18,84.04999023
6,404.935,84.04999023
6,405.69,84.04999023
6,406.67625,83.99499023
6,407.94,83.90999023
6,408.88,83.86399023
6,409.64,83.80999023
6,410.23375,83.78399023
6,410.82,83.78399023
6,411.155,83.77399023
6,411.49,84.01279023
6,411.66875,84.55029023
6,411.93,84.95279023
6,412.26625,85.12149023
6,412.73,85.19249023
6,413.5025,85.21849023
6,414.11,85.21849023
6,414.8375,85.17949023
6,415.55,85.11849023
6,416.39875,85.05749023
6,417.15,85.01849023
6,418.1475,85.38599023
6,419.37,85.85849023
6,420.18375,86.06969023
6,420.87,86.25849023
6,421.86875,86.60849023
6,422.89,86.95849023
6,423.54,87.54849023
6,424.19,88.13849023
6,424.61,88.37349023
6,425.03,88.60849023
6,425.7,89.02349023
6,426.37,89.43849023
6,426.355,89.75849023
6,426.34,90.07849023
6,426.7625,90.13949023
6,427.41,90.14949023
6,427.95,90.08949023
6,428.31,90.17949023
6,428.50625,90.66819023
6,428.65,91.14949023
6,429.12,91.64199023
6,429.59,92.02949023
6,429.825,91.70949023
6,430.06,91.38949023
6,430.495,91.05449023
6,430.93,90.71949023
6,431.03,90.53449023
6,431.13,90.34949023
6,431.05,89.97949023
6,430.97,89.60949023
6,431.385,89.18949023
6,431.8,88.76949023
6,432.00125,88.55069023
6,432.3,88.30949023
6,432.8925,88.24449023
6,433.38,88.20949023
6,432.99625,87.81449023
6,432.71,87.26949023
6,432.87375,86.72449023
6,432.94005,86.32949023
6,432.82505,85.68949023
6,432.71005,85.04949023
6,432.71005,84.61449023
6,432.71005,84.17949023
6,432.67505,83.40949023
6,432.64005,82.63949023
6,432.58755,81.83319023
6,432.61005,80.89949023
6,432.71255,80.45069023
6,432.74005,80.12949023
6,432.85005,79.98579023
6,433.11005,79.78949023
6,433.39505,79.70449023
6,433.68005,79.61949023
6,433.66505,79.28449023
6,433.65005,78.94949023
6,433.68005,78.66449023
6,433.71005,78.37949023
6,433.99505,78.26449023
6,434.28005,78.14949023
6,434.38005,77.99949023
6,434.48005,77.84949023
6,434.50135,77.79849023
6,434.6501,77.64969023
6,434.39885,76.97719023
6,434.0201,76.40969023
6,433.8701,76.13969023
6,433.7201,75.86969023
6,433.7201,75.34969023
6,433.7201,74.82969023
6,433.2151,74.71469023
6,432.7101,74.59969023
6,432.6276,74.48969023
6,432.4701,74.22969023
6,432.2526,73.65469023
6,432.1101,73.22969023
6,432.0251,72.78969023
6,431.9401,72.34969023
6,431.9039,71.95219023
6,431.77015,71.47969023
6,431.60515,71.35969023
6,431.44015,71.23969023
6,431.44415,70.65599023
6,431.47045,69.86969023
6,431.46645,69.41849023
6,431.44015,69.16969023
6,430.8689,68.98469023
6,429.99015,68.79969023
6,429.43015,68.80969023
6,428.72015,68.69969023
6,427.5439,68.45599023
6,426.54015,68.15969023
6,425.9739,67.81099023
6,425.34015,67.55969023
6,424.78015,67.34849023
6,424.19015,67.18969023
6,423.93765,66.43469023
6,424.06015,65.70969023
6,423.74015,65.18969023
6,423.42015,64.66969023
6,423.34015,64.53969023
6,423.26015,64.40969023
6,423.01015,64.15969023
6,422.76015,63.90969023
6,422.51015,63.61969023
6,422.26015,63.32969023
6,422.1014,63.01349023
6,421.92015,62.59969023
6,421.90485,62.24969023
6,421.92015,61.89969023
6,421.73515,61.72969023
6,421.55015,61.55969023
6,421.53015,61.25969023
6,421.51015,60.95969023
6,421.43135,60.99569023
6,421.48015,60.55939023
6,421.5939,59.32069023
6,421.5801,58.56939023
6,421.5651,58.41939023
6,421.5501,58.26939023
6,421.7501,57.59939023
6,421.9501,56.92939023
6,422.0001,56.55939023
6,422.0501,56.18939023
6,422.0501,55.98939023
6,422.0501,55.78939023
6,421.9651,55.44069023
6,421.8801,54.91939023
6,422.1151,53.93939023
6,422.3501,53.13939023
6,422.4701,52.48939023
6,422.5901,51.83939023
6,422.9901,51.63939023
6,423.3901,51.43939023
6,423.0601,50.96439023
6,422.7301,50.48939023
6,422.6951,50.27319023
6,422.4501,50.01939023
6,421.86635,50.05039023
6,421.5001,50.11939023
6,421.2651,49.90439023
6,421.0301,49.68939023
6,420.9301,49.47439023
6,420.8301,49.25939023
6,421.1401,48.94939023
6,421.4501,48.63939023
6,422.0426,48.43569023
6,421.9301,48.11939023
6,420.67385,48.06639023
6,420.1301,48.11939023
6,420.1863,48.21939023
6,419.89005,48.31939023
6,419.27505,48.31939023
6,418.66005,48.31939023
6,418.25505,48.19939023
6,417.85005,48.07939023
6,417.77755,48.23069023
6,417.57005,48.44939023
6,417.06505,48.60689023
6,416.71005,48.68889023
6,416.42005,48.92769023
6,416.10005,49.30889023
6,416.03375,49.63889023
6,415.72,49.96889023
6,415.185,50.08019023
6,414.86,50.25889023
6,414.855,50.68639023
6,414.67,51.00889023
6,414.12125,51.14019023
6,413.82,51.15919023
6,413.655,51.15919023
6,413.49,51.15919023
6,413.4262,51.21219023
6,413.15995,51.15919023
6,412.7412,51.00299023
6,412.53995,50.95899023
6,411.9187,50.94399023
6,411.25995,50.95899023
6,410.93495,51.00299023
6,410.78995,51.01299023
6,410.73365,50.70929023
6,410.63995,50.26299023
6,410.53495,49.99179023
